#TYPE Selected.System.String
"CreationTime","LastAccessTime","LastWriteTime","Attributes","Owner","FullName","Sign","MD5"
"2021-05-18 09:14:19","2021-06-04 08:57:11","2021-05-18 09:14:19","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\AC\INetCookies\ESE",,
"2021-05-18 09:14:19","2021-06-03 10:53:20","2021-05-18 09:14:19","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\AC\INetCookies\ESE\container.dat",,
"2021-05-18 09:14:20","2021-06-04 08:57:11","2021-05-18 09:14:20","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\AC\INetHistory\BackgroundTransferApi",,
"2021-05-18 09:14:20","2021-06-04 08:57:11","2021-05-18 09:14:20","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\AC\INetHistory\BackgroundTransferApiGroup",,
"2021-05-18 09:14:20","2021-06-03 10:53:20","2021-05-18 09:14:20","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\AC\INetHistory\BackgroundTransferApi\container.dat",,
"2021-05-12 10:11:43","2021-06-03 10:53:20","2021-05-12 10:11:43","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"FCB2FD6E83A620450630E5F5D2CE2DC8"
"2021-05-12 10:11:43","2021-06-03 10:53:20","2021-05-12 10:11:43","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2021-05-18 09:14:19","2021-06-03 10:53:21","2021-05-18 09:14:19","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\SystemAppData\Helium\User.dat.LOG1",,"D0462E6E38EDEB8FE6DA826D2206E838"
"2021-05-18 09:14:19","2021-06-03 10:53:21","2021-05-18 09:14:19","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\SystemAppData\Helium\User.dat.LOG2",,
"2021-05-18 09:14:19","2021-06-03 10:53:21","2021-05-18 09:14:19","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat.LOG1",,"5CE8AE5405805E8E56F30A6A983A8481"
"2021-05-18 09:14:19","2021-06-03 10:53:21","2021-05-18 09:14:19","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxGamingOverlay_8wekyb3d8bbwe\SystemAppData\Helium\UserClasses.dat.LOG2",,"FBA48BCD3EA2D39556BA59F0F46016CA"
"2021-05-10 14:49:02","2021-06-04 08:57:11","2021-05-10 14:49:02","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxIdentityProvider_8wekyb3d8bbwe\AC\INetCache",,
"2021-05-10 14:49:02","2021-06-04 08:57:11","2021-05-10 14:49:02","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxIdentityProvider_8wekyb3d8bbwe\AC\INetCookies",,
"2021-05-10 14:49:02","2021-06-04 08:57:11","2021-05-10 14:49:02","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxIdentityProvider_8wekyb3d8bbwe\AC\INetHistory",,
"2021-05-10 14:49:42","2021-06-03 10:53:21","2021-05-10 14:49:42","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxIdentityProvider_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"DD3425D925BC29AA4FA912958E4A85E2"
"2021-05-10 14:49:42","2021-06-03 10:53:21","2021-05-10 14:49:42","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxIdentityProvider_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,
"2021-05-10 15:05:18","2021-06-04 08:57:11","2021-05-10 15:05:18","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxSpeechToTextOverlay_8wekyb3d8bbwe\AC\INetCache",,
"2021-05-10 15:05:18","2021-06-04 08:57:11","2021-05-10 15:05:18","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxSpeechToTextOverlay_8wekyb3d8bbwe\AC\INetCookies",,
"2021-05-10 15:05:18","2021-06-04 08:57:11","2021-05-10 15:05:18","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.XboxSpeechToTextOverlay_8wekyb3d8bbwe\AC\INetHistory",,
"2021-05-10 15:05:17","2021-06-04 08:57:11","2021-05-18 09:20:06","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\INetCache",,
"2021-05-10 15:05:17","2021-06-04 08:57:11","2021-05-12 09:42:18","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\INetCookies",,
"2021-05-10 15:05:17","2021-06-04 08:57:11","2021-05-10 15:05:17","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\INetHistory",,
"2021-05-12 09:42:18","2021-06-03 10:53:21","2021-05-12 09:42:18","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\INetCache\container.dat",,
"2021-05-12 09:42:18","2021-06-04 08:57:11","2021-05-12 09:42:18","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\INetCookies\ESE",,
"2021-05-12 09:42:18","2021-06-03 10:53:21","2021-05-12 09:42:18","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\AC\INetCookies\ESE\container.dat",,
"2021-05-10 15:05:18","2021-06-03 10:53:21","2021-05-10 15:05:18","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\Settings\settings.dat.LOG1",,"2C169085A638C211CE08D69FB977BE70"
"2021-05-10 15:05:18","2021-06-03 10:53:21","2021-05-10 15:05:18","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.YourPhone_8wekyb3d8bbwe\Settings\settings.dat.LOG2",,"A989C5878D85CE99EA696D1E4125B052"
"2021-05-10 15:05:16","2021-06-04 08:57:11","2021-05-10 15:05:16","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.ZuneMusic_8wekyb3d8bbwe\AC\INetCache",,
"2021-05-10 15:05:16","2021-06-04 08:57:11","2021-05-10 15:05:16","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.ZuneMusic_8wekyb3d8bbwe\AC\INetCookies",,
"2021-05-10 15:05:16","2021-06-04 08:57:11","2021-05-10 15:05:16","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.ZuneMusic_8wekyb3d8bbwe\AC\INetHistory",,
"2021-05-10 15:05:16","2021-06-04 08:57:11","2021-05-10 15:05:16","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\AC\INetCache",,
"2021-05-10 15:05:16","2021-06-04 08:57:11","2021-05-10 15:05:16","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\AC\INetCookies",,
"2021-05-10 15:05:16","2021-06-04 08:57:11","2021-05-10 15:05:16","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Microsoft.ZuneVideo_8wekyb3d8bbwe\AC\INetHistory",,
"2021-05-10 14:48:52","2021-06-04 08:57:11","2021-05-10 14:48:52","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\INetCache",,
"2021-05-10 14:48:52","2021-06-04 08:57:11","2021-05-10 14:48:52","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\INetCookies",,
"2021-05-10 14:48:52","2021-06-04 08:57:11","2021-05-10 14:48:52","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\AC\INetHistory",,
"2021-05-10 14:48:59","2021-06-03 10:53:21","2021-05-10 14:48:59","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\Settings\settings.dat.LOG1",,"1444E648E2CD5CB21A45503E03B27087"
"2021-05-10 14:48:59","2021-06-03 10:53:21","2021-05-10 14:48:59","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\MicrosoftWindows.Client.CBS_cw5n1h2txyewy\Settings\settings.dat.LOG2",,"A383E0FD09DE740F8A9B7B353DF240D3"
"2021-05-10 14:48:53","2021-06-04 08:57:11","2021-05-10 14:48:53","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy\AC\INetCache",,
"2021-05-10 14:48:53","2021-06-04 08:57:11","2021-05-10 14:48:53","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy\AC\INetCookies",,
"2021-05-10 14:48:53","2021-06-04 08:57:11","2021-05-10 14:48:53","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy\AC\INetHistory",,
"2021-05-10 14:49:42","2021-06-03 10:53:21","2021-05-10 14:49:42","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy\Settings\settings.dat.LOG1",,"836B166CC955FBADD948423170CB726A"
"2021-05-10 14:49:42","2021-06-03 10:53:21","2021-05-10 14:49:42","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\MicrosoftWindows.UndockedDevKit_cw5n1h2txyewy\Settings\settings.dat.LOG2",,
"2021-05-10 15:05:04","2021-06-04 08:57:11","2021-05-10 15:05:04","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\NcsiUwpApp_8wekyb3d8bbwe\AC\INetCache",,
"2021-05-10 15:05:04","2021-06-04 08:57:11","2021-05-10 15:05:04","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\NcsiUwpApp_8wekyb3d8bbwe\AC\INetCookies",,
"2021-05-10 15:05:04","2021-06-04 08:57:11","2021-05-10 15:05:04","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\NcsiUwpApp_8wekyb3d8bbwe\AC\INetHistory",,
"2021-05-10 15:05:04","2021-06-04 08:57:11","2021-05-10 15:05:04","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Windows.CBSPreview_cw5n1h2txyewy\AC\INetCache",,
"2021-05-10 15:05:04","2021-06-04 08:57:11","2021-05-10 15:05:04","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Windows.CBSPreview_cw5n1h2txyewy\AC\INetCookies",,
"2021-05-10 15:05:04","2021-06-04 08:57:11","2021-05-10 15:05:04","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Windows.CBSPreview_cw5n1h2txyewy\AC\INetHistory",,
"2021-05-10 14:49:42","2021-06-03 10:53:21","2021-05-10 14:49:42","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\Settings\settings.dat.LOG1",,"32D73CD1485D854B20DED8EBBC4167AB"
"2021-05-10 14:49:42","2021-06-03 10:53:21","2021-05-10 14:49:42","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\windows.immersivecontrolpanel_cw5n1h2txyewy\Settings\settings.dat.LOG2",,
"2021-05-10 15:05:03","2021-06-04 08:57:11","2021-05-10 15:05:03","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\AC\INetCache",,
"2021-05-10 15:05:03","2021-06-04 08:57:11","2021-05-10 15:05:03","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\AC\INetCookies",,
"2021-05-10 15:05:03","2021-06-04 08:57:11","2021-05-10 15:05:03","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\Windows.PrintDialog_cw5n1h2txyewy\AC\INetHistory",,
"2021-05-10 14:48:52","2021-06-04 08:57:11","2021-05-10 14:48:52","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\windows_ie_ac_001\AC\INetCache",,
"2021-05-10 14:48:52","2021-06-04 08:57:11","2021-05-10 14:48:52","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\windows_ie_ac_001\AC\INetCookies",,
"2021-05-10 14:48:52","2021-06-04 08:57:11","2021-05-10 14:48:52","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Local\Packages\windows_ie_ac_001\AC\INetHistory",,
"2021-05-10 14:48:49","2021-06-04 08:57:11","2021-05-10 14:48:56","<Dir>","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned",,
"2021-05-10 14:48:47","2021-06-03 12:25:31","2019-12-07 16:12:47","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\desktop.ini",,"623A388DA0F5A5C9892D3EABF1BBD52A"
"2021-05-10 14:48:56","2021-06-03 12:25:31","2021-05-10 14:48:56","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Internet Explorer\Quick Launch\User Pinned\TaskBar\desktop.ini",,"5739DDEE167D55BBC4E313D778724A2B"
"2021-05-10 14:48:47","2021-06-03 10:53:21","2021-05-10 14:48:47","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Protect\CREDHIST",,"DB9BB9789C7B514790672250BAA25381"
"2021-05-10 14:48:47","2021-06-03 10:53:21","2021-05-10 14:48:47","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Protect\S-1-5-21-11049384-3601598548-1102589311-1006\6b500fdd-61ec-460e-9187-2a9108d90266",,"099BEA7089DECCEE5CCEDF47A7085957"
"2021-05-10 14:48:47","2021-06-03 10:53:21","2021-05-10 14:48:47","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Protect\S-1-5-21-11049384-3601598548-1102589311-1006\Preferred",,"7BC174F309B468392F190AF4E631093D"
"2021-05-10 14:48:52","2021-06-03 10:53:21","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Windows\AccountPictures\desktop.ini",,"08E1B7B2FD872CDCC42AF67707DC2A98"
"2021-05-10 14:48:52","2021-06-03 10:53:21","2021-05-10 14:49:45","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Windows\Libraries\desktop.ini",,"65029E5CB3A76E5E3C6F07D1F1DE5431"
"2021-05-10 14:48:52","2021-06-03 10:53:21","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Windows\Recent\desktop.ini",,"F107D0270E21A2FE91099FDC15918D44"
"2021-05-10 14:48:47","2021-06-03 10:53:21","2021-05-10 14:49:43","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Windows\SendTo\desktop.ini",,"C79F725285A59C07B7EDD74D9C4493CC"
"2021-05-10 14:48:52","2021-06-03 10:53:21","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Windows\Start Menu\desktop.ini","(Verified) Microsoft Corporation","A2D31A04BC38EEAC22FCA3E30508BA47"
"2021-05-10 14:48:47","2021-06-04 08:59:41","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\desktop.ini",,"6B529C1DD6A54057FCB687E13B6A20A4"
"2021-05-10 14:48:47","2021-06-04 08:59:41","2021-02-19 09:21:04","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessibility\desktop.ini",,"23589A465505EAA88FC6011E84350A8C"
"2021-05-10 14:48:47","2021-06-04 08:59:41","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Accessories\desktop.ini",,"2050878EFC2315CC685312928C0D0FA2"
"2021-05-10 14:48:52","2021-06-04 08:59:41","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Administrative Tools\desktop.ini","(Verified) Microsoft Corporation","548B310FBC7A26D0B9DA3A9F2D604A0C"
"2021-05-10 14:48:47","2021-06-04 08:59:41","2019-12-07 16:12:42","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Maintenance\Desktop.ini","(Verified) Microsoft Corporation","CAC4D0F604168B35338F40B0FE08C453"
"2021-05-10 14:48:52","2021-06-04 08:59:41","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\Startup\desktop.ini","(Verified) Microsoft Corporation","7F1698BAB066B764A314A589D338DAAE"
"2021-05-10 14:48:47","2021-06-04 08:59:41","2019-12-07 16:12:47","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\AppData\Roaming\Microsoft\Windows\Start Menu\Programs\System Tools\Desktop.ini",,"255FAE4332DAE10C0E1ED178EDD7755C"
"2021-05-10 14:48:52","2021-06-03 10:53:21","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Contacts\desktop.ini",,"449F2E76E519890A212814D96CE67D64"
"2021-05-10 14:48:52","2021-06-03 12:25:31","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Desktop\desktop.ini",,"9E36CC3537EE9EE1E3B10FA4E761045B"
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\Documents\My Music",,
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\Documents\My Pictures",,
"2021-05-10 14:48:47","2021-05-10 14:48:47","2021-05-10 14:48:47","<Dir>","BUILTIN\Administrators","C:\Users\huyabc\Documents\My Videos",,
"2021-05-10 14:48:52","2021-06-03 10:53:21","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Documents\desktop.ini",,"ECF88F261853FE08D58E2E903220DA14"
"2021-05-10 14:48:52","2021-06-03 10:53:21","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Downloads\desktop.ini",,"3A37312509712D4E12D27240137FF377"
"2021-05-10 14:48:52","2021-06-03 10:53:21","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Favorites\desktop.ini",,"881DFAC93652EDB0A8228029BA92D0F5"
"2021-05-10 14:48:52","2021-06-03 10:53:21","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Favorites\Links\desktop.ini",,"3C106F431417240DA12FD827323B7724"
"2021-05-10 14:48:53","2021-06-03 10:53:21","2021-05-10 14:48:53","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Links\desktop.ini",,"3B960DA228CC489B622697659C885D64"
"2021-05-10 14:48:52","2021-06-03 10:53:21","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Music\desktop.ini",,"06E8F7E6DDD666DBD323F7D9210F91AE"
"2021-05-10 14:50:18","2021-06-03 10:53:21","2021-05-12 09:42:25","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\OneDrive\desktop.ini",,"7C33FCC796E4780F584B9476A851D920"
"2021-05-10 14:48:52","2021-06-03 10:53:21","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Pictures\desktop.ini",,"29EAE335B77F438E05594D86A6CA22FF"
"2021-05-10 14:49:44","2021-06-03 10:53:21","2021-05-10 14:49:44","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Pictures\Camera Roll\desktop.ini",,"D48FCE44E0F298E5DB52FD5894502727"
"2021-05-10 14:49:45","2021-06-03 10:53:21","2021-05-10 14:49:45","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Pictures\Saved Pictures\desktop.ini",,"87A524A2F34307C674DBA10708585A5E"
"2021-05-10 14:48:53","2021-06-03 10:53:21","2021-05-10 14:48:53","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Saved Games\desktop.ini",,"B441CF59B5A64F74AC3BED45BE9FADFC"
"2021-05-10 14:48:52","2021-06-03 10:53:21","2021-05-10 14:48:53","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Searches\desktop.ini",,"089D48A11BFF0DF720F1079F5DC58A83"
"2021-05-10 14:48:53","2021-06-03 10:53:21","2021-05-10 14:48:53","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Searches\Everywhere.search-ms",,"0FA26B6C98419B5E7C00EFFFB5835612"
"2021-05-10 14:48:53","2021-06-03 10:53:21","2021-05-10 14:48:53","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Searches\Indexed Locations.search-ms",,"B6ACBEB59959AA5412A7565423EA7BAB"
"2021-05-10 14:48:52","2021-06-03 10:53:21","2021-05-10 14:48:52","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Videos\desktop.ini",,"50A956778107A4272AAE83C86ECE77CB"
"2021-05-18 09:14:19","2021-06-03 10:53:21","2021-05-18 09:14:19","","DESKTOP-16IICHS\huyabc","C:\Users\huyabc\Videos\Captures\desktop.ini",,"B0D27EAEC71F1CD73B015F5CEEB15F9D"
"2020-10-08 09:49:39","2021-06-04 08:55:04","2020-10-08 09:49:39","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\AppData",,
"2020-10-08 09:49:39","2020-10-08 09:49:39","2020-10-08 09:49:39","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\Application Data",,
"2020-10-08 09:49:39","2020-10-08 09:49:39","2020-10-08 09:49:39","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\Cookies",,
"2020-10-08 09:49:39","2020-10-08 09:49:39","2020-10-08 09:49:39","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\Local Settings",,
"2020-10-08 14:15:41","2021-06-04 08:57:17","2020-10-08 14:15:41","<Dir>","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\MicrosoftEdgeBackups",,
"2020-10-08 09:49:39","2020-10-08 09:49:39","2020-10-08 09:49:39","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\My Documents",,
"2020-10-08 09:49:39","2020-10-08 09:49:39","2020-10-08 09:49:39","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\NetHood",,
"2020-10-08 09:49:39","2020-10-08 09:49:39","2020-10-08 09:49:39","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\PrintHood",,
"2020-10-08 09:49:39","2020-10-08 09:49:39","2020-10-08 09:49:39","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\Recent",,
"2020-10-08 09:49:39","2020-10-08 09:49:39","2020-10-08 09:49:39","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\SendTo",,
"2020-10-08 09:49:39","2020-10-08 09:49:39","2020-10-08 09:49:39","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\Start Menu",,
"2020-10-08 09:49:39","2020-10-08 09:49:39","2020-10-08 09:49:39","<Dir>","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\Templates",,
"2020-10-08 09:49:39","2021-06-03 18:12:03","2021-06-03 18:12:03","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\NTUSER.DAT",,
"2020-10-08 09:49:39","2021-05-25 09:00:42","2020-10-08 09:49:39","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\ntuser.dat.LOG1",,
"2020-10-08 09:49:39","2021-05-25 09:00:42","2020-10-08 09:49:39","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\ntuser.dat.LOG2",,
"2020-10-08 09:49:39","2020-10-08 09:51:50","2020-10-08 09:51:50","","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TM.blf",,
"2020-10-08 09:49:39","2021-06-03 10:53:21","2020-10-08 09:49:39","","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000001.regtrans-ms",,
"2020-10-08 09:49:39","2020-10-08 09:49:39","2020-10-08 09:49:39","","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\NTUSER.DAT{53b39e88-18c4-11ea-a811-000d3aa4692b}.TMContainer00000000000000000002.regtrans-ms",,
"2020-10-08 09:49:39","2021-06-03 10:53:21","2020-10-08 09:49:39","","NT AUTHORITY\SYSTEM","C:\Users\huyhv9\ntuser.ini",,"6FC234AD3752E1267B34FB12BCD6718B"
"2020-10-08 09:51:56","2021-06-04 08:59:27","2020-10-08 09:51:56","","DESKTOP-16IICHS\huyhv9","C:\Users\huyhv9\3D Objects\desktop.ini",,"42DD3B4CD1411DACAE138DEF128485D4"
